window_idx,node_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
0,0,0.04435701295733452,0.23921102285385132,0.727455735206604,4.0,0.37251612544059753,0.2533015012741089,0.9655172228813171,6.0,0.03741496428847313,4.0,0.2219148427248001,1.0,0.5,-0.2666666805744171,0.20000000298023224,0.12981459498405457,4.0,2.0615692138671875,0.0,0.0,0.9817476868629456,1.1519709825515747,18.933332443237305,10.520696640014648
0,1,0.6718855500221252,0.4919162094593048,0.6591855883598328,2.0,0.4051719307899475,-0.5564956068992615,0.931034505367279,6.0,0.030612245202064514,6.0,0.048718709498643875,2.0,0.5,0.13333334028720856,0.06666667014360428,0.0384635403752327,4.0,2.1571757793426514,0.0,0.0,1.5707963705062866,1.251985788345337,21.53333282470703,11.113003730773926
0,2,0.5332567095756531,0.3249533176422119,0.8063167929649353,3.0,0.28252315521240234,-0.5320184230804443,1.0,5.0,0.010204081423580647,6.0,0.2208302766084671,5.0,0.5,-0.20000000298023224,-0.06666667014360428,0.024126090109348297,4.0,2.07722544670105,0.0,0.0,0.9817476868629456,1.2849559783935547,9.300000190734863,6.000862121582031
0,3,-0.07114128023386002,-0.6313788890838623,0.8221539855003357,3.0,0.2625010907649994,-0.3784327507019043,0.8620689511299133,4.0,0.013605441898107529,5.0,0.16231392323970795,1.0,0.5,-0.4000000059604645,0.13333334028720856,0.037986304610967636,3.0,1.9746756553649902,0.0,0.0,0.9817476868629456,1.2950257062911987,4.4666666984558105,3.7484095096588135
0,4,-0.6737353801727295,-0.8354318737983704,0.5648050904273987,1.0,0.27383172512054443,-0.8177456855773926,0.8620689511299133,4.0,0.008323424495756626,6.0,0.16695664823055267,1.0,1.0,-0.4000000059604645,0.20000000298023224,0.06097506359219551,3.0,2.056795358657837,0.0,0.0,1.7671458721160889,1.1695563793182373,2.4666666984558105,2.4737703800201416
0,5,-0.5486694574356079,-0.5486694574356079,0.6003037691116333,2.0,0.14899137616157532,-0.5680222511291504,0.9655172228813171,3.0,0.013872373849153519,2.0,0.061624083667993546,3.0,1.0,-0.13333334028720856,-0.10000000149011612,0.04824554920196533,4.0,2.034196138381958,0.0,0.0,1.7671458721160889,0.9585763216018677,6.4666666984558105,6.500574588775635
0,6,-0.09988988935947418,0.11194556206464767,0.8190869092941284,3.0,0.1812511831521988,-0.34928426146507263,1.0,5.0,0.011904762126505375,4.0,0.07328644394874573,1.0,0.5,-0.46666666865348816,0.3333333432674408,0.2237844616174698,4.0,2.1187028884887695,0.0,0.0,1.1780972480773926,1.1365233659744263,17.266666412353516,9.677322387695312
1,0,-0.3201637864112854,-0.5151150226593018,0.7154678702354431,4.0,0.4630153477191925,0.030279172584414482,0.9655172228813171,6.0,0.015306122601032257,6.0,0.2154853790998459,1.0,0.5,-0.3333333432674408,0.13333334028720856,0.13019214570522308,4.0,2.034196138381958,0.0,0.0,1.1780972480773926,1.1466623544692993,18.66666603088379,10.515451431274414
1,1,0.7482314705848694,0.5672077536582947,0.6467108726501465,2.0,0.4627384841442108,-0.5794512033462524,0.931034505367279,6.0,0.04421768710017204,6.0,0.05414895713329315,2.0,0.5,0.06666667014360428,0.13333334028720856,0.07643061131238937,4.0,2.148463010787964,0.0,0.0,1.5707963705062866,1.2430188655853271,20.733333587646484,11.048274040222168
1,2,-1.096421718597412,-0.8898096084594727,0.8115803003311157,3.0,0.29258301854133606,-0.5387850999832153,1.0,5.0,0.013605441898107529,6.0,0.19887793064117432,5.0,0.5,-0.2666666805744171,-0.13333334028720856,0.03414889797568321,4.0,2.07722544670105,0.0,0.0,0.9817476868629456,1.2345528602600098,9.133333206176758,6.049983501434326
