product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid
26008,6269,42,spearman,15,1,0.82,,True,False,51.12388146780385,28.571836272254586,-14.080834498628974,0.18773197284721366,0.6688741721854304
26008,6269,42,spearman,15,1,0.85,,True,False,43.981754728727466,24.2653461367284,-7.284538470796849,0.3988306577965708,0.6291390728476821
26008,6269,42,spearman,15,1,0.88,,True,False,48.06861955471567,29.662523312200058,13.568307437786931,0.2819163796837857,0.6158940397350994
26008,6269,42,spearman,15,1,0.91,,True,False,43.617185255949465,23.078819454402517,-0.7715666763680545,0.40875566592862633,0.6357615894039735
907969,6269,42,spearman,15,1,0.82,,True,False,45.38411958703063,31.514118867877283,-8.695648451384745,0.33404325667026313,0.7350993377483444
907969,6269,42,spearman,15,1,0.85,,True,False,46.49740129257893,32.75383464639124,-7.017581516190579,0.30097042056499757,0.7152317880794702
907969,6269,42,spearman,15,1,0.88,,True,False,45.95867342922934,33.1594871041414,2.271242465039617,0.31707476610627694,0.6887417218543046
907969,6269,42,spearman,15,1,0.91,,True,False,47.024224869804186,32.8259426583781,-6.038440450339725,0.28504043274592517,0.7086092715231788
907967,6269,42,spearman,15,1,0.82,,True,False,19.130237300684808,13.747982456495887,1.734508980261652,0.24652936073067255,0.6291390728476821
907967,6269,42,spearman,15,1,0.85,,True,False,21.215238482552472,15.983144694645153,6.270000884015309,0.07333778401287905,0.5894039735099338
907967,6269,42,spearman,15,1,0.88,,True,False,20.827799636134085,15.401792155676766,4.992865675766217,0.10687468074998752,0.6158940397350994
907967,6269,42,spearman,15,1,0.91,,True,False,19.4863960495276,13.541081868504223,0.007570037716313412,0.21821259519087377,0.6291390728476821
213626,6269,42,spearman,15,1,0.82,,True,False,22.320169767783323,14.394425754484377,0.8066634159339102,0.10954557813939447,0.5629139072847682
213626,6269,42,spearman,15,1,0.85,,True,False,23.764611194018418,15.21323268350802,4.216080758132432,-0.009434478375759614,0.5894039735099338
213626,6269,42,spearman,15,1,0.88,,True,False,21.93492649742119,14.247918875986024,0.9249593117519429,0.14001856739715257,0.6158940397350994
213626,6269,42,spearman,15,1,0.91,,True,False,23.22215592980842,15.50615851934019,-6.075562257907893,0.036122635276642945,0.609271523178808
