product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,num_edges_mean,epoch,train_loss,val_loss,z_norm_mean,z_var_mean,grad_norm_gcn,grad_norm_mlp,grad_ratio_gcn_mlp
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,31,0.005946454059864793,0.0020061081741005182,nan,nan,0.0,0.100871500070802,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,32,0.0065049050691803655,0.0037689825985580683,nan,nan,0.0,0.10618354630139437,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,33,0.005533433885180524,0.001981002278625965,nan,nan,0.0,0.09980301991707462,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,34,0.0059718919552064365,0.0020783247891813517,nan,nan,0.0,0.11126621626375509,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,35,0.006965588320911463,0.005005226470530033,nan,nan,0.0,0.11320726431704434,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,36,0.0058657009545381045,0.001972437370568514,nan,nan,0.0,0.12270367751783225,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,37,0.006366576359141618,0.0023177156690508127,nan,nan,0.0,0.13054431700330105,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,38,0.007156242391959365,0.004868576768785715,nan,nan,0.0,0.1238227379678556,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,39,0.006076598606471505,0.0018911425722762942,nan,nan,0.0,0.12204892303598305,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,40,0.005313215793908707,0.0019578849896788597,nan,nan,0.0,0.09768892957776522,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,41,0.005096162020760987,0.0035143194254487753,nan,nan,0.0,0.08329580262095751,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,42,0.004523313629241394,0.0018827697494998574,nan,nan,0.0,0.0896780625645768,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,43,0.004416954221336969,0.0019235443323850632,nan,nan,0.0,0.07983989371496468,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,44,0.004912160611378827,0.003669273341074586,nan,nan,0.0,0.08383863662910887,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,45,0.004388500379198896,0.0018546860665082932,nan,nan,0.0,0.08929667202732686,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,46,0.004130480370284724,0.0019118811469525099,nan,nan,0.0,0.0792229944476129,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,47,0.0037317406760329114,0.002345866523683071,nan,nan,0.0,0.06057780609070805,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,48,0.0035035133395077927,0.0021124910563230515,nan,nan,0.0,0.05946608711679972,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,49,0.003329668451832341,0.0020509264431893826,nan,nan,0.0,0.05045319053876202,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,50,0.0032665946055203676,0.0020837571937590837,nan,nan,0.0,0.04937167238594516,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,51,0.0031773746928333174,0.002189142629504204,nan,nan,0.0,0.04840860925833302,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,52,0.003132147082526769,0.0021060314029455185,nan,nan,0.0,0.04972505719532759,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,53,0.0030309591425715814,0.0021713569294661283,nan,nan,0.0,0.04664971295024175,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,54,0.0029971341885227177,0.0021205313969403505,nan,nan,0.0,0.048526039554150524,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,55,0.0029028428086478797,0.002203450072556734,nan,nan,0.0,0.0459222564731042,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,56,0.002885438044488962,0.002112853806465864,nan,nan,0.0,0.04895935074382603,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,57,0.0027831214080963817,0.0022427821531891823,nan,nan,0.0,0.04493783195311714,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,58,0.0027870581418808016,0.002107556676492095,nan,nan,0.0,0.049746769487453005,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,59,0.00266598175845242,0.002232791855931282,nan,nan,0.0,0.04403857064618557,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,60,0.002662119671835431,0.0021378681994974613,nan,nan,0.0,0.04804720558891424,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,61,0.0025660687242634594,0.00220588524825871,nan,nan,0.0,0.04455817139093069,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,62,0.0025374962632278247,0.002209846395999193,nan,nan,0.0,0.04574632578782823,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,63,0.0025391208390439196,0.002112255897372961,nan,nan,0.0,0.04781837646701549,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,64,0.0024497587998796788,0.0023956673685461283,nan,nan,0.0,0.04360533586469225,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,65,0.002614494171991412,0.002022781176492572,nan,nan,0.0,0.05612168561430221,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,66,0.0023701236683077048,0.0024764169938862324,nan,nan,0.0,0.04040977153732156,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,67,0.0024791643539044473,0.00207005487754941,nan,nan,0.0,0.05447297729150091,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,68,0.0023766510504564004,0.002132162218913436,nan,nan,0.0,0.04823885515820016,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,69,0.002777952455549634,0.002945723943412304,nan,nan,0.0,0.06488396293048038,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,70,0.0033759019154656145,0.0019236294319853187,nan,nan,0.0,0.10805000412811565,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,71,0.0033795947092585266,0.0037411777302622795,nan,nan,0.0,0.08545250380850525,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,72,0.003091569141750889,0.0018319275695830584,nan,nan,0.0,0.0837404254773841,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,73,0.0025854752166196704,0.002048686845228076,nan,nan,0.0,0.06440918697448796,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,74,0.0030870170116291513,0.0032666269689798355,nan,nan,0.0,0.06987268058931341,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,75,0.002973061029998852,0.0018651577411219478,nan,nan,0.0,0.09400619053488753,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,76,0.002452415318527658,0.0026942873373627663,nan,nan,0.0,0.05763646937757377,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,77,0.002386175436965589,0.0019922193605452776,nan,nan,0.0,0.058867339533093546,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,78,0.002330033898553146,0.0020269793458282948,nan,nan,0.0,0.06268067230210718,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,79,0.0031679662684577386,0.0033240143675357103,nan,nan,0.0,0.08071015271178514,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,80,0.002568130007213248,0.001990450546145439,nan,nan,0.0,0.07946703625832152,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,81,0.0020753517081694944,0.002059806836768985,nan,nan,0.0,0.04607223743029222,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,82,0.002010192647243717,0.0021563631016761065,nan,nan,0.0,0.04365390944384711,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,83,0.001984949327639437,0.002185569843277335,nan,nan,0.0,0.04353697204729675,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,84,0.0019083299973447407,0.002148132771253586,nan,nan,0.0,0.038442789058463274,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,85,0.00187969663030734,0.002149741631001234,nan,nan,0.0,0.03736369759183857,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,86,0.0018563778929611935,0.0021543120965361595,nan,nan,0.0,0.03667123049682465,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,87,0.0018385466994784241,0.0021819211542606354,nan,nan,0.0,0.03636626805925728,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,88,0.001827080048055255,0.002156041795387864,nan,nan,0.0,0.03676748831216324,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,89,0.0018001366656140558,0.0021950174123048782,nan,nan,0.0,0.0353476021584428,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,90,0.0017963923081489547,0.0021507879719138145,nan,nan,0.0,0.03678576129979536,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,91,0.0017683214308427913,0.0022100491914898157,nan,nan,0.0,0.0349278959475708,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,92,0.0017719974940908806,0.00214799540117383,nan,nan,0.0,0.037078442861512635,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,93,0.0017364597297273576,0.0022219656966626644,nan,nan,0.0,0.03447013159901403,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,94,0.0017477548099122941,0.002141466597095132,nan,nan,0.0,0.037371580283613585,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,95,0.001708775172508987,0.002232109662145376,nan,nan,0.0,0.034531827737707126,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,96,0.0017284223701738352,0.002136459108442068,nan,nan,0.0,0.03836703408143923,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,97,0.0016909072583075613,0.00225409516133368,nan,nan,0.0,0.03549918079853693,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,98,0.0017165353180774087,0.0021206384990364313,nan,nan,0.0,0.03998109068217152,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,99,0.0016674378836926604,0.0022749099880456924,nan,nan,0.0,0.03578689862369906,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,100,0.00170293974640247,0.0021033671218901873,nan,nan,0.0,0.041060416629765985,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,101,0.0016561523287756635,0.0022763542365282774,nan,nan,0.0,0.037012583501705824,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,102,0.0016934772429522127,0.0020950271282345057,nan,nan,0.0,0.04314778185516223,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,103,0.0016575503395870328,0.0023085777647793293,nan,nan,0.0,0.039317137957100345,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,104,0.001699535658449999,0.0020739601459354162,nan,nan,0.0,0.04609856772922043,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,105,0.0016533466488389032,0.0023352198768407106,nan,nan,0.0,0.04119860635215454,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,106,0.0017185539057079171,0.002037453930824995,nan,nan,0.0,0.05024647480870591,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,107,0.0017102518135548703,0.002361765131354332,nan,nan,0.0,0.046209890661112515,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,108,0.001746272065377395,0.0020386141259223223,nan,nan,0.0,0.053317989700814375,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,109,0.0017218333876891328,0.0023816602770239115,nan,nan,0.0,0.04783540195090071,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,110,0.001749059314274096,0.0020269863307476044,nan,nan,0.0,0.05554244614202888,0.0
26008,6269,42,spearman,15,1,0.5,,True,False,True,0.0,111,0.0017421287733928434,0.002387027721852064,nan,nan,0.0,0.05031128952390145,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,1,0.032300775105665834,0.002032196382060647,nan,nan,0.0,0.6877911337895514,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,2,0.011988889301262264,0.01693093590438366,nan,nan,0.0,0.2695228598453325,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,3,0.014928149026153343,0.010540579445660114,nan,nan,0.0,0.30550389139797035,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,4,0.014607824817565935,0.0019489162368699908,nan,nan,0.0,0.34615371628235614,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,5,0.009194650138462228,0.002085385611280799,nan,nan,0.0,0.11624348163537516,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,6,0.0086611298029311,0.002757594222202897,nan,nan,0.0,0.10666716209451889,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,7,0.009086346885721599,0.0019294159719720483,nan,nan,0.0,0.15317406803975273,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,8,0.00828319085329505,0.0017303249333053827,nan,nan,0.0,0.1069794782383142,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,9,0.008154285921981292,0.002978767966851592,nan,nan,0.0,0.1013486060946406,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,10,0.008235029219317116,0.0019399692537263036,nan,nan,0.0,0.1276394211559712,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,11,0.007848605688195676,0.0018556611612439156,nan,nan,0.0,0.11060920319197122,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,12,0.008094710347774838,0.002839665859937668,nan,nan,0.0,0.12185573698224314,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,13,0.007358985745148467,0.002977004973217845,nan,nan,0.0,0.1089995128672753,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,14,0.00912306722187038,0.002840676810592413,nan,nan,0.0,0.16362217016632138,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,15,0.008600793970150076,0.0020916867069900036,nan,nan,0.0,0.14593994410756533,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,16,0.008989533775353007,0.004581114277243614,nan,nan,0.0,0.145903973568958,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,17,0.009344229308356131,0.0028313861694186926,nan,nan,0.0,0.18858164881326522,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,18,0.0073427662220118305,0.0017148359911516309,nan,nan,0.0,0.1259055522365601,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,19,0.007155492411194635,0.00368706276640296,nan,nan,0.0,0.11177836511680028,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,20,0.006992781534790993,0.0019281106069684029,nan,nan,0.0,0.12263176534795563,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,21,0.007001121461923633,0.002084179315716028,nan,nan,0.0,0.12093128936458132,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,22,0.008791076243921583,0.0047379895113408566,nan,nan,0.0,0.16321864414472187,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,23,0.00888795787302245,0.003715303260833025,nan,nan,0.0,0.164928603883472,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,24,0.008541560981289617,0.0028475411236286163,nan,nan,0.0,0.17802279849524777,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,25,0.006487557722721249,0.0020556016825139523,nan,nan,0.0,0.11122380734734193,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,26,0.005370941320766828,0.0021288248244673014,nan,nan,0.0,0.07316935817518087,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,27,0.005498778831679374,0.0018970392411574721,nan,nan,0.0,0.08093021253784685,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,28,0.005123224500234106,0.0025632944889366627,nan,nan,0.0,0.07603155079649301,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,29,0.004788406251464039,0.0018853330984711647,nan,nan,0.0,0.07669295018093307,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,30,0.004832604359502771,0.0019183761905878782,nan,nan,0.0,0.07918602897161746,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,31,0.005761763363677476,0.0036780606023967266,nan,nan,0.0,0.11210863044462659,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,32,0.005109257014867451,0.002063770778477192,nan,nan,0.0,0.10488219128592498,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,33,0.00791932038763272,0.0029676498379558325,nan,nan,0.0,0.17710625933521681,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,34,0.009821880791735436,0.006865862291306257,nan,nan,0.0,0.19103822179126534,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,35,0.011268998180249972,0.0029903477989137173,nan,nan,0.0,0.18830479766910294,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,36,0.007473517891152629,0.002048870548605919,nan,nan,0.0,0.13559624728867423,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,37,0.006017289822921157,0.0022133172024041414,nan,nan,0.0,0.06931433254744518,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,38,0.00582462184164407,0.001873171771876514,nan,nan,0.0,0.07107270300615189,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,39,0.005481646296435169,0.001782370381988585,nan,nan,0.0,0.06318306657675356,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,40,0.005144997067483408,0.0020331493578851223,nan,nan,0.0,0.06177540366831918,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,41,0.004834035087177264,0.002147282473742962,nan,nan,0.0,0.06383833571538099,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,42,0.005085322931076267,0.0018015775131061673,nan,nan,0.0,0.0763693723846459,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,43,0.004511993594600686,0.002058030106127262,nan,nan,0.0,0.06487890032343897,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,44,0.005036233076160508,0.0022043464705348015,nan,nan,0.0,0.1023261410207753,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,45,0.005940166168979236,0.006350952200591564,nan,nan,0.0,0.09482195700922509,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,46,0.008559347878742431,0.002656544093042612,nan,nan,0.0,0.1856277843246514,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,47,0.005562561098486185,0.0017445008270442486,nan,nan,0.0,0.10795247969539383,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,48,0.005779780198021659,0.0035947957076132298,nan,nan,0.0,0.10193082706461289,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,49,0.005422249378170818,0.0019895469304174185,nan,nan,0.0,0.10463901613711409,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,50,0.0058912891212717765,0.002076815813779831,nan,nan,0.0,0.11535120775246217,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,51,0.00800922145468316,0.005774310790002346,nan,nan,0.0,0.1444401084527334,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,52,0.007173421934047448,0.0032267302740365267,nan,nan,0.0,0.13225653399662435,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,53,0.005716577014287135,0.0017502172850072384,nan,nan,0.0,0.10757030755730522,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,54,0.004262961547023484,0.0019149791914969683,nan,nan,0.0,0.06467785295388011,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,55,0.0039615270714940766,0.0016949829878285527,nan,nan,0.0,0.05882092784753601,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,56,0.003535156828417842,0.0018042693845927715,nan,nan,0.0,0.04843429376665121,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,57,0.0034773274840387914,0.0016851727850735188,nan,nan,0.0,0.05271039415803824,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,58,0.0032615791341023786,0.0018700864166021347,nan,nan,0.0,0.04752918422817028,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,59,0.00319209901915331,0.00171556044369936,nan,nan,0.0,0.0521254270913659,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,60,0.0029912791048575726,0.0018131916876882315,nan,nan,0.0,0.04479897878565621,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,61,0.002937555670671697,0.0017761100316420197,nan,nan,0.0,0.04819316158220092,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,62,0.0028311251579517765,0.001775179523974657,nan,nan,0.0,0.04620380375108796,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,63,0.002752638596575707,0.0017994403606280684,nan,nan,0.0,0.04570327512177772,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,64,0.002704645349045417,0.0017888445872813463,nan,nan,0.0,0.04667876351552175,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,65,0.002632281659836216,0.0018009308259934187,nan,nan,0.0,0.04521379255210488,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,66,0.002575559159075575,0.0018153649289160967,nan,nan,0.0,0.044974378562916785,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,67,0.0025417269207537174,0.0017901241080835462,nan,nan,0.0,0.04591882784885174,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,68,0.002465312011606459,0.0018041596049442887,nan,nan,0.0,0.04369648764381605,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,69,0.002422330734719123,0.001878359355032444,nan,nan,0.0,0.04321949681193648,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,70,0.0024608926282131244,0.0017763227224349976,nan,nan,0.0,0.04819434035122226,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,71,0.0023492506173040184,0.0017655446426942945,nan,nan,0.0,0.04244678471794461,0.0
26008,6269,42,spearman,15,1,0.7,,True,False,True,0.0,72,0.002397622780076095,0.0020762216299772263,nan,nan,0.0,0.04181511253605384,0.0
