product_id,store_id,seed,metric,model_variant,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
13544,6269,42,cid,lstm_baseline,,,,,,,,,53.58335923323934,41.32182991767631,-11.160263002600546,39.912202846688885,0.631578947368421
13544,6269,42,cid,mlp_baseline,,,,,,,,,47.66402212022398,37.488575991462255,10.829350402931762,35.9114926587105,0.6513157894736842
13544,6269,42,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,49.56825708669163,37.9039143643348,-24.88499179540896,40.481355083281755,0.5131578947368421
13544,6269,42,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,38.30206602259375,30.95799711638806,7.1852561850952945,28.686846336667713,0.631578947368421
13544,6269,42,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,37.87432301178813,31.513962213315217,-11.846591921998005,29.77730003972237,0.5657894736842105
13544,6269,42,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,36.26707771323653,30.19914706859713,13.369623495862374,29.02573149773314,0.6118421052631579
13544,6269,42,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,42.30005673632898,32.383251857134255,-14.103585829142652,32.77173778973372,0.5263157894736842
13544,6269,42,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,38.405819565945166,28.0853261012657,-11.289118349162582,29.046520895579654,0.5789473684210527
13544,6269,1000,cid,lstm_baseline,,,,,,,,,37.761043946787495,30.743022569643905,15.106533299863727,30.342910940770654,0.6118421052631579
13544,6269,1000,cid,mlp_baseline,,,,,,,,,51.197280044911736,40.41443309908599,7.33319465786803,37.53554696169437,0.5986842105263158
13544,6269,1000,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,50.690130173158096,38.033245231980594,5.7068397215768405,36.28008632496841,0.5986842105263158
13544,6269,1000,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,40.648419936069665,31.21303272870631,-8.605684679318097,30.278889320040935,0.6118421052631579
13544,6269,1000,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,33.419868102314865,27.715410438238404,3.249470212101157,24.451154213742324,0.5394736842105263
13544,6269,1000,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,38.15625546184988,31.09417961469663,4.558278526356018,27.991242266188102,0.5921052631578947
13544,6269,1000,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,38.32807340875954,30.62142309799693,-4.6919497196970426,27.992379908803265,0.5197368421052632
13544,6269,1000,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,38.395278036059835,30.07098603092767,-8.296476725659339,28.78950470717667,0.6052631578947368
13544,6269,26008,cid,lstm_baseline,,,,,,,,,43.52406455659382,34.266770755543426,1.762004976958231,30.769226211422325,0.6447368421052632
13544,6269,26008,cid,mlp_baseline,,,,,,,,,52.241037639069454,41.15421898536433,5.848354464262918,37.871162181941536,0.5657894736842105
13544,6269,26008,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,45.38782090032574,35.11985354953342,13.015193166296466,34.72767212912034,0.5986842105263158
13544,6269,26008,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,40.136717639265555,31.337433397380355,-1.5547088298922271,28.29139437645092,0.618421052631579
13544,6269,26008,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,41.06237459009561,33.9321067138435,-2.7675676696440754,29.7061058909197,0.618421052631579
13544,6269,26008,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,35.3176320399159,28.064723594515932,-6.016479392456852,26.17911676670115,0.5986842105263158
13544,6269,26008,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,34.50838690448331,28.41447628245634,5.028961231505948,25.615052830732225,0.5789473684210527
13544,6269,26008,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,37.449352306173374,28.531772164737475,-9.0559648252001,28.12161040057108,0.5592105263157895
13544,6269,555555,cid,lstm_baseline,,,,,,,,,48.122241623292894,39.8455301359588,12.293899405236338,37.09597819694523,0.625
13544,6269,555555,cid,mlp_baseline,,,,,,,,,44.35295839342326,35.227844861597795,4.446264104905471,32.09500643833745,0.625
13544,6269,555555,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,50.8121623025541,38.79808383517795,17.561576768463734,39.49599630218747,0.5723684210526315
13544,6269,555555,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,35.87696775832427,27.517652025409774,-10.704599966410719,27.494046877117256,0.5197368421052632
13544,6269,555555,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,41.12544386127182,33.48724346534878,-5.569013495850407,30.32678617093571,0.5657894736842105
13544,6269,555555,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,33.361850718914724,26.94266008863262,0.23950327455607895,23.47646620025454,0.6513157894736842
13544,6269,555555,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,30.45225013318734,24.81785723119,-3.774792490441815,22.374287497001625,0.5263157894736842
13544,6269,555555,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,37.881129258370315,28.775095696542778,-4.660935320885353,27.29957238354219,0.5460526315789473
13544,6269,213626,cid,lstm_baseline,,,,,,,,,53.89952347584576,43.04881251403709,-4.6419169076907085,38.87244409335483,0.6118421052631579
13544,6269,213626,cid,mlp_baseline,,,,,,,,,48.07067153799781,37.773556665657395,6.363868002798043,35.06969193611276,0.5460526315789473
13544,6269,213626,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,49.619759825311235,38.205808334101256,7.735211908427718,36.29513497328786,0.5789473684210527
13544,6269,213626,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,34.5884548795197,27.017560098685472,-5.902209687077142,25.524169886200504,0.4605263157894737
13544,6269,213626,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,32.3814030029843,26.616831561319188,7.316712173761106,24.674087435262223,0.5592105263157895
13544,6269,213626,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,34.33791112152201,27.335478838752298,-5.273350834067351,25.321162978965916,0.6052631578947368
13544,6269,213626,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,60.362204485986176,51.155574099690305,-50.65330672342014,55.6333224487707,0.5526315789473685
13544,6269,213626,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,35.21470677119818,27.598162757025825,-4.992143593582452,25.75492997325116,0.618421052631579
13544,6269,907969,cid,lstm_baseline,,,,,,,,,52.930672206800395,43.16374637878019,12.988379908543006,40.503367675231,0.5789473684210527
13544,6269,907969,cid,mlp_baseline,,,,,,,,,51.67441011788435,40.2712736441419,6.472476186315998,37.523142516556646,0.6052631578947368
13544,6269,907969,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,39.219037849277115,31.77151761023827,17.302347395155167,31.877985175986918,0.6052631578947368
13544,6269,907969,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,37.02720926647613,29.295943939607906,2.212546130410986,26.390727150742787,0.631578947368421
13544,6269,907969,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,32.79229186913314,25.480515573538987,-12.91990170447655,25.99625025407045,0.5855263157894737
13544,6269,907969,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,34.424211884222245,27.416607401729408,-1.1028055178573708,24.34195917200782,0.631578947368421
13544,6269,907969,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,47.55791244348051,38.077818152172114,-16.76887803763346,37.49063026919165,0.46710526315789475
13544,6269,907969,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,36.13223891692856,28.037109649259282,-5.584120831458397,26.471427078643696,0.5526315789473685
13544,6269,5219788,cid,lstm_baseline,,,,,,,,,52.5570686962428,43.54014670264487,4.548478837496315,38.30069073315669,0.5921052631578947
13544,6269,5219788,cid,mlp_baseline,,,,,,,,,54.697206242324995,41.846212555380426,5.617409980375003,39.214508755101356,0.5526315789473685
13544,6269,5219788,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,41.97625887439177,33.86349295323191,2.800867766336678,30.15421961708803,0.5328947368421053
13544,6269,5219788,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,35.06175874409187,26.99564059887057,-8.942470201479843,26.515407072133534,0.4605263157894737
13544,6269,5219788,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,38.38478038357865,30.73538984036913,-2.2563762477799956,27.44033171382661,0.5197368421052632
13544,6269,5219788,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,32.03833876211463,25.517545064290363,-2.070665596357358,22.916222046219243,0.631578947368421
