product_id,store_id,seed,metric,model_variant,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
1325,6269,42,cid,lstm_baseline,,,,,,,,,7.250504307632737,5.669532277225669,0.6162200877869052,5.1966902450695125,0.5986842105263158
1325,6269,42,cid,mlp_baseline,,,,,,,,,7.679833944910024,5.9802292842491,-0.1441905576419207,5.371021932927768,0.5723684210526315
1325,6269,42,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,7.235104154121389,5.63314579359067,0.2743339476242564,5.094422012364427,0.5986842105263158
1325,6269,42,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,9.076536551344958,7.053972063500897,-4.127270199894126,7.333578841521235,0.47368421052631576
1325,6269,42,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,7.737935680198418,6.007194780835919,-2.130812514062021,5.903469663823694,0.625
1325,6269,42,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,8.732140370424123,6.816086482378393,-3.0138765035891066,6.823560931703936,0.3815789473684211
1325,6269,42,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,13.371654641281618,10.823560283659331,-9.449889068315231,11.754189658634449,0.5460526315789473
1325,6269,42,cid,gat_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,8.953293326839018,7.00144520927878,-3.1201079499487783,7.007034953226399,0.5197368421052632
1325,6269,1000,cid,lstm_baseline,,,,,,,,,7.2726423632782735,5.698593145881603,0.5326334323758394,5.194127826203497,0.6118421052631579
1325,6269,1000,cid,mlp_baseline,,,,,,,,,8.739170933899928,6.845465424793218,-0.11756759375528572,6.11034372158709,0.5263157894736842
1325,6269,1000,cid,graph2vec_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,7.528357453117449,5.830853705312691,-1.4806353001812704,5.592050977932215,0.618421052631579
1325,6269,1000,cid,graph2vec_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,8.940214788628971,6.998220319062277,-3.7052506340874567,7.145975132601919,0.4276315789473684
1325,6269,1000,cid,gcn_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,8.450675910883024,6.481692949930827,-3.025518398658902,6.602140792588945,0.5592105263157895
1325,6269,1000,cid,gcn_mlp,30,1,4.17,,True,False,False,catch24_minmaxlast,8.36300313374085,6.6610751806520945,0.6289255852792778,6.004001758353268,0.5
1325,6269,1000,cid,gat_lstm,30,1,4.17,,True,False,False,catch24_minmaxlast,7.374057591770499,5.766362140381259,0.9502537484262504,5.366182768087127,0.6118421052631579
